2017-08-02 01:10:00,0.474885976766,,,
2017-08-02 01:12:00,0.48152172749,,,
2017-08-02 01:14:00,0.494001741749,,,
2017-08-02 01:15:00,0.495786729197,,,
2017-08-02 01:16:00,0.52185478359,,,
2017-08-02 01:18:00,0.51441622849,,,
2017-08-02 01:20:00,0.53754827309,,,
2017-08-02 01:22:00,0.51945758798,0.518778145313,,
2017-08-02 01:24:00,0.565371406427,0.52195584774,,
2017-08-02 01:26:00,0.566088854759,0.525929629803,0.562221004093,
2017-08-02 01:28:00,0.562221004093,0.53885191679,,
2017-08-02 01:30:00,0.579074668923,0.572048127651,,
2017-08-02 01:32:00,0.585307463032,0.555954635143,,
2017-08-02 01:34:00,0.511828552542,0.564907252789,,
2017-08-02 01:36:00,0.513860035087,0.580203235149,,
2017-08-02 01:38:00,0.534059691855,0.52975910902,,
2017-08-02 01:40:00,0.514633357293,0.485857665539,,
2017-08-02 01:42:00,0.558026228034,0.522736608982,,
2017-08-02 01:44:00,0.559120691727,0.520769417286,,
2017-08-02 01:46:00,0.544950238909,0.532148241997,,
2017-08-02 01:48:00,0.536387657624,0.564494669437,,
2017-08-02 01:50:00,0.550692523614,0.542504489422,,
2017-08-02 01:52:00,0.541832121215,0.528280794621,,
2017-08-02 01:54:00,0.521183875011,0.53704226017,,
2017-08-02 01:56:00,0.531466316946,0.542108416557,,
2017-08-02 01:58:00,0.511027541334,0.51873588562,,
2017-08-02 02:00:00,0.555296651088,0.516125023365,,
2017-08-02 02:02:00,0.508215016002,0.514758050442,,
2017-08-02 02:04:00,0.51118445117,0.529010772705,,
2017-08-02 02:06:00,0.505431788267,0.529991030693,,
2017-08-02 02:08:00,0.540684900634,0.490677654743,,
2017-08-02 02:10:00,0.528481844278,0.503005385399,,
2017-08-02 02:12:00,0.531073988498,0.522012352943,,
2017-08-02 02:14:00,0.496287689482,0.536467552185,,
2017-08-02 02:16:00,0.508726126693,0.520316898823,,
2017-08-02 02:18:00,0.484735139067,0.502483963966,,
2017-08-02 02:20:00,0.46859847903,0.489373028278,,
2017-08-02 02:22:00,0.484069279509,0.491229772568,,
2017-08-02 02:24:00,0.474962845843,0.46236205101,,
2017-08-02 02:26:00,0.477957710765,0.470437824726,,
